genre,original_lyric,generated_lyric,model,genre_class_act,genre_class_pred,correct_classifcation
metal,"lay beside me, tell me what ""theyve"" done   speak the words i wanna hear to","lay beside me tell me what theyve done   speak the words i wanna hear to i don't know where you 
 
 all the kids was sniff glue 
 
 i need to love 
 i need another hit of you 
 i won't you one 
 i spent to i was 
 i want you to 
 i want my soul 
 i want to 
 the master of a train 
 but when gave me how to see 
 that i got somethin' to say 
 i wanna to be the 
 i won't be your i wanna be 
 i will be your you be your 
 i will be your you",Baseline,2,7,0
metal,the sky was clear that night   we were alone   and so much in love,"the sky was clear that night   we were alone   and so much in love 
 the way of the moment all the have to see 
 but i am a perfect guy 
 i will to could have known 
 when your man is real 
 i am the chosen one 
 the hand of reality 
 and i cannot be the slave 
 the sign of the southern 
 i want be rife driven 
 the eternal horizon 
 the kiss of judas 
 a new level 
 the brook of the 
 the man in the dark 
 the last baron 
 the last baron 
 ghost in the 
 
 
",Baseline,2,2,1
metal,in my name   so they cast out demons   they shall speak in new tongues,"in my name   so they cast out demons   they shall speak in new tongues 
 with a world of the universe 
 
 
 you don't know what i want 
 you keep hopin' 
 you got the 
 you don't want to get it 
 you got it 
 you want chateaubriand 
 don't you think it 
 don't you think it ? 
 don't you want it can take control when i don't let it ? 
 i just want to get it straight 
 turn it on tune it in 
 turn it on tune it in let it up 
 let it go 
 let it go let it go",Baseline,2,6,0
metal,compassion is broken now   my will is eroded now   desire is broken now  ,"compassion is broken now   my will is eroded now   desire is broken now   be a man 
 he's the a small 
 and the we you'll the 
 and i don't wanna know what 
 i can't make it right 
 i don't need to drugs 
 i don't need no gats i don't wanna to 
 no no no no no no no no no 
 oh no no no no no no no no 
 oh no no no no no no no no 
 
 it's a fleeting 
 it's a madhouse 
 lost in a pocket 
 balls in the scent 
 
 rocking 
 suicide 
 suicide 
",Baseline,2,2,1
metal,voices are calling from somewhere below   melting on the eastern shore   rain is falling,"voices are calling from somewhere below   melting on the eastern shore   rain is falling 
 
 
 the way of the awe 
 the negative is born 
 the negative of the 
 the hand of the opera 
 the world's of babylon 
 the last baron 
 the man is gone 
 the world of the awe 
 the world is falling 
 the ones who is watching 
 the ones that love has come 
 the ones who love 
 the ones that love 
 the ones you love 
 the ones you love 
 the ones you love 
 the ones you love 
 the ones that love 
 the ones",Baseline,2,2,1
metal,pounding the world like a battering ram   forging the furnace for the final grand slam,"pounding the world like a battering ram   forging the furnace for the final grand slam you i was you to was 
 nobody is not the to 
 
 this is where house of the 
 
 i was to i was 
 i know where you plague yourself 
 i know you you plague yourself 
 i know why you thinking 
 i know why you plague yourself 
 i know why you plague yourself 
 i know you you plague me 
 i know why you plague yourself 
 i know what you plague yourself 
 i know what you're plague yourself 
 i know what you plague yourself 
 i don't know",Baseline,2,7,0
metal,"it is sad to think that the first few people on earth needed no books, movies,","it is sad to think that the first few people on earth needed no books movies 
 
 the only way harder's the sets 
 the world of the is watching and the 
 
 i don't need a million 
 i never have to feel 
 i don't need no gats i just swing 
 i don't want to hold me 
 i don't need a war 
 i don't need a reason to run 
 i don't need a new man 
 i don't need no gats i just swing to 
 i don't care 'bout how i feel 
 i don't remember 
 i don't like i don't wanna 
 i don't need",Baseline,2,1,0
metal,"roy khan   one of a kind they say   ""theyve"" never seen before   investigate","roy khan   one of a kind they say   theyve never seen before   investigate 
 
 the world is beating 
 the negative 
 the negative he 
 the farther of the that 
 the devil has begun 
 the negative of the that 
 the limits of the 
 the evil of the world 
 the lords of a mother of the 
 
 the one of us is the 
 the spiders is beating 
 the limits of us dead 
 the limits of the awe 
 the limits of the night 
 a thousand of the has begun 
 the limits of the dead 
 the limits of the to 
",Baseline,2,2,1
metal,in a league of his own   a villain with no morals   above the law,"in a league of his own   a villain with no morals   above the law would and the know i was to to tell was you the and i was to the him 
 i take a man in the 
 but there's all things left 
 i think to i was 
 i want you to 
 i was the i want 
 i wanna never see 
 i want the i was 
 i want my fists 
 
 i am the inferno 
 i am the thorn 
 and i am the pool 
 i am the suffocation 
 i am the thorn 
 i am the thorn 
 i am the",Baseline,2,2,1
metal,you make me mute   hiding the truth   revealing a farce   created by your,"you make me mute   hiding the truth   revealing a farce   created by your 
 i see the angle 
 i can see the eyes 
 i am the antichrist 
 biting you i am 
 i am the thorn 
 i am the inferno 
 i am the thorn 
 i am the inferno 
 i am the thorn 
 i am the thorn 
 i am the thorn 
 i am the thorn 
 the beast is coming 
 and the to is coming 
 and the will you be 
 
 you know i never thought 
 and i know you 
 and i know you i know 
 i know",Baseline,2,2,1
metal,"""its"" twilight and i wake up hot   my ""bodys"" soaked in a cold, cold sweat","its twilight and i wake up hot   my bodys soaked in a cold cold sweat 
 and i have been denied 
 i won't to i was at home 
 i want you i will 
 and i wonder you staring 
 i want to be 
 i want to 
 i want not to 
 i want to you 
 i want and i don't know 
 i remember the i need 
 but i am the chosen tonight 
 i am the antichrist 
 i am the i am 
 i am the inferno 
 i am your dirt 
 i am the 
 i am the inferno 
 i am the inferno",Baseline,2,2,1
metal,"it started back in highschool   so cool, king of the scene   you found that","it started back in highschool   so cool king of the scene   you found that that the 
 like a virus of a thousand disorder 
 a soldier to to the 
 and i can see the eyes 
 i can see you the 
 and i can hear you calling 
 i can feel it all behind 
 i can hear it calling 
 i can see the light 
 the truth of the night 
 i will be afraid 
 i will be there 
 i will be a prayer 
 i never want to fall 
 and i never wanted 
 and i never wanted 
 i will be a disgrace 
",Baseline,2,7,0
metal,"feel like throwing in the towel ""dont"" be a fool   ""theyre"" out to knock you","feel like throwing in the towel dont be a fool   theyre out to knock you were 
 
 you know i'm gonna see you 
 but i can't fight 
 no no no no no 
 well i'm a genuine rockin' rollin' 
 i'm a genuine man 
 i'm a rocker i'm a roller 
 i'm a rocker i'm a roller 
 i'm a rocker i'm a roller 
 i'm a rocker i'm a roller 
 i'm a rocker i'm a roller 
 i'm a rocker i'm a roller 
 i'm a rocker i'm a roller 
 i'm a rocker i'm a roller 
 i'm a rocker i'm a roller 
 i'm a rocker i'm",Baseline,2,2,1
metal,"""dont"" you know i love you more   than life itself   ""dont"" you know that","dont you know i love you more   than life itself   dont you know that i will you 
 i don't think to go 
 you thought me 
 i don't wanna to go 
 you can't wait me 
 you give me your to 
 
 you're like a holiday 
 
 
 the lady starstruck i feel a singer 
 
 
 
 
  
  kirk 
 
 
 
 
  how do you know ? 
  yeah 
 
 
 
 
 i mean i'm 
  
  kirk 
  
  
  kirk 
  kirk 
  
   
  
",Baseline,2,6,0
metal,looming large like a favorite son   one more time comes my obsession   like a,"looming large like a favorite son   one more time comes my obsession   like a jailbait 
 i am the trigger so tired a few 
 i am the sinner i am a victory 
 i can't tell 
 i am the thorn 
 i am the inferno 
 i am the antichrist 
 i am the inferno 
 i am the the 
 i am the inferno 
 i am the thorn 
 i am the thorn 
 i am the inferno 
 i am the inferno 
 i am the thorn of the 
 i am the thorn 
 i am the thorn 
 i am the 
 i am the inferno 
",Baseline,2,2,1
metal,"reflex in the sky   warn you ""youre"" gonna die   storm coming, ""youd"" better hide","reflex in the sky   warn you youre gonna die   storm coming youd better hide behind 
 the reckoning is in the new day's mist 
 the end the is a million 
 the future is the 
 the end of the sea 
 the limits of the dead 
 the limits of the dead 
 the limits of the dead 
 the limits of the dead 
 the limits of the world 
 the limits of the dead 
 the limits of the of the mind 
 the smile of the world 
 caress the one the neverfading 
 
 
 
 you know 
 
 
 
  right 
  kirk 
",Baseline,2,2,1
metal,we sail through endless skies   stars shine like eyes   the black night sighs  ,"we sail through endless skies   stars shine like eyes   the black night sighs   and the is the 
 
 i am the only son 
 i am the thorn 
 i am the liar 
 i am the antichrist 
 i am the thorn 
 i am the thorn and the 
 i am the thorn 
 i am the thorn so tired 
 i am the thorn i am legion 
 i am the i am 
 i am the inferno 
 i am the inferno 
 i am the antichrist 
 i am the inferno 
 i am the inferno to to 
 i am the thorn of the 
 i",Baseline,2,2,1
metal,music and words by tolkki   looking back through time to my childhood days   i,"music and words by tolkki   looking back through time to my childhood days   i have done to 
 so go in the dark i'm leaving an angel 
 but i'm in a trance that's 
 i will in my head 
 i trust the glee 
 i don’t need to love 
 you know me you 
 my life is a good time 
 i'm a rock 
 i'm going nowhere 
 i'm a danger 
 i'm a rocker i'm a roller 
 i'm a rockin' rollin' 
 i'm a rocker i'm a roller 
 i'm a rocker i'm a roller 
 i'm a rocker i'm a roller 
 i'm a rocker i'm a",Baseline,2,2,1
metal,"ancient lands, lost in time   smokes of sands and walls alive   surround this mask","ancient lands lost in time   smokes of sands and walls alive   surround this mask 
 the the of the 
 
 i was you you 
 
 i feel the sun 
 i want it 
 i want it 
 i want it all 
 i want it 
 i want it 
 i want it 
 i want it can't take it 
 i want it 
 i want it 
 i want it 
 i want it 
 i like it 
 you want it 
 i want it 
 i want it 
 i want it 
 i want it 
 i want it 
 i need it need it to",Baseline,2,7,0
