Folk,PAV,SSV,MSV,generated_lyric,genre,Jazz,Metal,Pop,R&B,Rap,Rock,Soul,genre_class_act,genre_class_pred,correct_classifcation
"i knew that it was wrong 
 i ""didn't"" have a doubt 
 i was dying and princes 
 And the railroads was never fightin' 
 And the givin' was too long 
 And the day returns the rigging 
 You can hear the tire treads 
 Of your face to be 
 Pretty and nothing to do 
 And the time they have gone 
 The river's just drift to my sorrow 
 Has the chances they would fade away 
 And I can hear them tribes 
 And I just can't find another 
 And the heart will come 
 And the night will be larger 
 That's the time 
 That's the time",0.3642543046511824,0.97072854028581,0.4291411799339222,"i knew that it was wrong 
 i didn't have a doubt 
 i was dying and princes 
 and the railroads was never fightin' 
 and the givin' was too long 
 and the day returns the rigging 
 you can hear the tire treads 
 of your face to be 
 pretty and nothing to do 
 and the time they have gone 
 the river's just drift to my sorrow 
 has the chances they would fade away 
 and i can hear them tribes 
 and i just can't find another 
 and the heart will come 
 and the night will be larger 
 that's the time 
 that's the time",Folk,,,,,,,,0,1,0
"sweet sir galahad 
 came in through the window 
 in the night 
 when the holy river flows 
 Is a simple sight 
 A real day, a day 
 And a stick on a cane train 
 And a big yellow taxi took away the night 
 And a man on his leg 
 And he's the gate of freedom 
 And the whale was made of rye; 
 And the rich was crowded, 
 They gave his breath his head 
 And they were pointing aside 
 He makes the prize 
 He told me a toy 
 To be a rock 
 To be the way 
 To be a chain 
",0.284020801951835,1.0,0.3952444796338117,"sweet sir galahad 
 came in through the window 
 in the night 
 when the holy river flows 
 is a simple sight 
 a real day a day 
 and a stick on a cane train 
 and a big yellow taxi took away the night 
 and a man on his leg 
 and he's the gate of freedom 
 and the whale was made of rye; 
 and the rich was crowded 
 they gave his breath his head 
 and they were pointing aside 
 he makes the prize 
 he told me a toy 
 to be a rock 
 to be the way 
 to be a chain 
",Folk,,,,,,,,0,1,0
"in a matter of time 
 ""there'll"" be a friend of mine 
 going to come home 
 The gentle they cried and can 
 And the seasons they were pissing 
 And the stars of the darkness 
 And the mountains erupt 
 And the morning breaks 
 Drifting on the lawn 
 And the railroads and the hill 
 The sun hits the moon 
 And the railroads still 
 And the rivers 
 I hear the plan 
 I see the clouds 
 I heard a song 
 And I feel the world 
 To be free 
 But I know you can 
 I miss your heart 
 I am not 
",0.3282552966193002,1.0,0.4307233782840491,"in a matter of time 
 there'll be a friend of mine 
 going to come home 
 the gentle they cried and can 
 and the seasons they were pissing 
 and the stars of the darkness 
 and the mountains erupt 
 and the morning breaks 
 drifting on the lawn 
 and the railroads and the hill 
 the sun hits the moon 
 and the railroads still 
 and the rivers 
 i hear the plan 
 i see the clouds 
 i heard a song 
 and i feel the world 
 to be free 
 but i know you can 
 i miss your heart 
 i am not 
",Folk,,,,,,,,0,0,1
"...to their breast ? 
 ""who's"" a-gonna talk your future over 
 while ""i'm"" rambling in the sand 
 All the love that is the way we make love 
 Is the way that you can't do 
 That's what you want for do 
 Do you know what you do 
 You want to be a part of your dreams 
 You can get along of the white nights, 
 And you're dancing to the man 
 And the mountains erupt left behind 
 And the men of the heavens 
 And the trucks of the Northern 
 And the trucks that was an anthem 
 And the sun sets round and down 
 And",0.3878584826602381,1.0,0.4755043081077926,"to their breast ? 
 who's agonna talk your future over 
 while i'm rambling in the sand 
 all the love that is the way we make love 
 is the way that you can't do 
 that's what you want for do 
 do you know what you do 
 you want to be a part of your dreams 
 you can get along of the white nights 
 and you're dancing to the man 
 and the mountains erupt left behind 
 and the men of the heavens 
 and the trucks of the northern 
 and the trucks that was an anthem 
 and the sun sets round and down 
 and",Folk,,,,,,,,0,0,1
"i love, i love, ""i'm"" ready to love, yes 
 i love, i love, ""i'm"" ready 
 Ah but love and love is all the way 
 We got no one left 
 We got no place to go 
 From the darkness and the 
 And is the beginning 
 I need a unit to sample 
 I never seen a chance to dance 
 But I drank the trains declare 
 I just talked to do the things that I could do 
 Loving you's in the world to see the past 
 And the wind blows by me 
 Where the deer pause 
 And the gin got dreaming 
 And the birds",0.3516082838443441,0.9620784576935804,0.4637094286960797,"i love i love i'm ready to love yes 
 i love i love i'm ready 
 ah but love and love is all the way 
 we got no one left 
 we got no place to go 
 from the darkness and the 
 and is the beginning 
 i need a unit to sample 
 i never seen a chance to dance 
 but i drank the trains declare 
 i just talked to do the things that i could do 
 loving you's in the world to see the past 
 and the wind blows by me 
 where the deer pause 
 and the gin got dreaming 
 and the birds",Folk,,,,,,,,0,7,0
"she ""don't"" like her eggs all runny 
 she thinks ""crossin'"" her legs is funny 
 She gave me a napkin, of her face 
 She knew that she was my back 
 She was a sailor of the law 
 I was a blindfolded bumblebee 
 He was a fool to care 
 And a fool to care 
 His father was a fool 
 And a fool was a fool to care 
 His life was a fool to care 
 I was a fool to care 
 I was a fool to care 
 I was a fool to care 
 I was a fool to care 
 I was a fool to",0.5884838725117293,0.9729257419880574,0.4764838937197924,"she don't like her eggs all runny 
 she thinks crossin' her legs is funny 
 she gave me a napkin of her face 
 she knew that she was my back 
 she was a sailor of the law 
 i was a blindfolded bumblebee 
 he was a fool to care 
 and a fool to care 
 his father was a fool 
 and a fool was a fool to care 
 his life was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to",Folk,,,,,,,,0,0,1
"""what's"" that i hear now, ringing in my ear ? 
 ""i've"" heard that sound before 
 The air was in the night 
 
 Oh, the E-ri-e was a-risin' 
 And the gin was a-getting' low 
 And I scarcely think the sun goes 
 I know I've found me 
 I didn't have you 
 I needed my soul 
 I have seen my breath 
 I can't have the whole wide world 
 I know that I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I",0.5938641974054674,1.0,0.4982555337767199,"what's that i hear now ringing in my ear ? 
 i've heard that sound before 
 the air was in the night 
 
 oh the erie was arisin' 
 and the gin was agetting' low 
 and i scarcely think the sun goes 
 i know i've found me 
 i didn't have you 
 i needed my soul 
 i have seen my breath 
 i can't have the whole wide world 
 i know that i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i",Folk,,,,,,,,0,7,0
"you still want her 
 by carole king 
 from the shelter of your solitude you know 
 I would have been my heart 
 I love you 
 I love you 
 I can't say 
 I love you 
 I love you 
 I love you 
 There was nothing left 
 I had a dream 
 I needed my life 
 I could not make it plain 
 But you don't think my love 
 Oh Randy, oh my heart 
 Oh yeah, to reach there 
 Twenty-one 
 Through the cobblestones 
 Look out for the flight 
 But it's Christmas 
 And I can't see the world 
 I can't help",0.3802329135743122,1.0,0.4506557028793444,"you still want her 
 by carole king 
 from the shelter of your solitude you know 
 i would have been my heart 
 i love you 
 i love you 
 i can't say 
 i love you 
 i love you 
 i love you 
 there was nothing left 
 i had a dream 
 i needed my life 
 i could not make it plain 
 but you don't think my love 
 oh randy oh my heart 
 oh yeah to reach there 
 twentyone 
 through the cobblestones 
 look out for the flight 
 but it's christmas 
 and i can't see the world 
 i can't help",Folk,,,,,,,,0,6,0
"a si ""m'bonanga"" 
 a si ""m'bonanga"" u mandela thina 
 lapha ekhona 
 lapha ehleli and the borders are all aglow 
 And the sky is wide, as the chimes 
 Where the deer of the gypsies 
 And the hands of the moon 
 And the farmers of the night 
 
 The goslings has the sun 
 The sun was sinking 
 
 The bride to the sea 
 The wind was torn 
 And the gin was a-getting' hotter 
 
 I was trapped I was the editor 
 I was standing in the kitchen 
 And I heard the earth was 
 I saw a few child 
 And the other",0.4223638464396648,1.0,0.493278231839915,"a si m'bonanga 
 a si m'bonanga u mandela thina 
 lapha ekhona 
 lapha ehleli and the borders are all aglow 
 and the sky is wide as the chimes 
 where the deer of the gypsies 
 and the hands of the moon 
 and the farmers of the night 
 
 the goslings has the sun 
 the sun was sinking 
 
 the bride to the sea 
 the wind was torn 
 and the gin was agetting' hotter 
 
 i was trapped i was the editor 
 i was standing in the kitchen 
 and i heard the earth was 
 i saw a few child 
 and the other",Folk,,,,,,,,0,0,1
"do what ""you've"" never done before 
 see what ""you've"" never seen 
 feel what ""you've"" have been 
 It's a long time 
 Hi, it's been good to know 
 It's been a long, long way to keep 
 And it's been good to know you 
 So long, it's been good to know you 
 There's a mighty big war that's got to be won 
 And we'll get back together again 
 Now I'm not a bad man, I know I know 
 To make you smile, for you 
 To get on you 
 
 I know you can 
 I know you're gonna be a happy 
 And I need you",0.3967997727778671,1.0,0.4733618335618331,"do what you've never done before 
 see what you've never seen 
 feel what you've have been 
 it's a long time 
 hi it's been good to know 
 it's been a long long way to keep 
 and it's been good to know you 
 so long it's been good to know you 
 there's a mighty big war that's got to be won 
 and we'll get back together again 
 now i'm not a bad man i know i know 
 to make you smile for you 
 to get on you 
 
 i know you can 
 i know you're gonna be a happy 
 and i need you",Folk,,,,,,,,0,1,0
"jesus was a capricorn 
 he ate organic food 
 he believed in love and peace 
 And the world 
 He was in the harbor 
 But the people were singing 
 And the wind whistled 
 The rain of the moon 
 And the trucks 
 In the palm 
 And the blood to the moon 
 And the railroads 
 And the railroads lift the celebration 
 And the railroads soul 
 And the unstitched 
 And the hours 
 And the baby to play 
 And the sun begins to shine 
 And the wind is blowing 
 And the band is by 
 Oh, the rivers flow 
 Oh love, sweet",0.3843746501618361,0.969548363253214,0.4146454311202966,"jesus was a capricorn 
 he ate organic food 
 he believed in love and peace 
 and the world 
 he was in the harbor 
 but the people were singing 
 and the wind whistled 
 the rain of the moon 
 and the trucks 
 in the palm 
 and the blood to the moon 
 and the railroads 
 and the railroads lift the celebration 
 and the railroads soul 
 and the unstitched 
 and the hours 
 and the baby to play 
 and the sun begins to shine 
 and the wind is blowing 
 and the band is by 
 oh the rivers flow 
 oh love sweet",Folk,,,,,,,,0,0,1
"peaceful valleys, animals and children asking me 
 tell the story that you told of sailors 
 And you know that I don't want to know 
 I can see you laugh 
 But I know it's not what you do 
 And I can't get on 
 I just want to sing this song 
 And I want to be with you baby 
 I just want to dance with you 
 I want to dance with you 
 Twirl you all your town, to me 
 I put my hand on the mouth 
 I said that I could wash my name 
 I couldn't feel, if I knew you were 
 I knew",0.4259554387565668,0.9708165416294834,0.4556918532475373,"peaceful valleys animals and children asking me 
 tell the story that you told of sailors 
 and you know that i don't want to know 
 i can see you laugh 
 but i know it's not what you do 
 and i can't get on 
 i just want to sing this song 
 and i want to be with you baby 
 i just want to dance with you 
 i want to dance with you 
 twirl you all your town to me 
 i put my hand on the mouth 
 i said that i could wash my name 
 i couldn't feel if i knew you were 
 i knew",Folk,,,,,,,,0,0,1
"oh, holy man save you from a dance with the devil 
 jesus save you from the deep and the blaze 
 It's a soul and the future of the witch 
 The summer's you come from the peg and the say, 
 We rise to the sky 
 And they'll all the fascists 
 I had a mockingbird 
 And I took her away 
 To the Tennessee Waltz 
 And I heard his pretty little feet 
 And I was passing through 
 I was raised in the wind 
 I was a cowboy of my name 
 I was happy, in the alley 
 I was just a little bitty 
 I was",0.3310934409351028,0.963699902726988,0.4432042137715224,"oh holy man save you from a dance with the devil 
 jesus save you from the deep and the blaze 
 it's a soul and the future of the witch 
 the summer's you come from the peg and the say 
 we rise to the sky 
 and they'll all the fascists 
 i had a mockingbird 
 and i took her away 
 to the tennessee waltz 
 and i heard his pretty little feet 
 and i was passing through 
 i was raised in the wind 
 i was a cowboy of my name 
 i was happy in the alley 
 i was just a little bitty 
 i was",Folk,,,,,,,,0,0,1
